"size";"compares";"swaps";"time"
800;7534;4164;0,13
800;7455;4100;0,13
800;7506;4124;0,13
800;7554;4157;0,13
800;7474;4118;0,12
800;7503;4115;0,13
800;7453;4080;0,13
800;7627;4241;0,13
800;7563;4194;0,13
800;7463;4089;0,13
800;7509;4134;0,13
800;7491;4131;0,13
800;7554;4173;0,13
800;7480;4092;0,13
800;7492;4114;0,13
800;7508;4135;0,13
800;7396;3992;0,13
900;8532;4736;0,15
900;8367;4532;0,14
900;8520;4712;0,15
900;8533;4731;0,14
900;8481;4687;0,15
900;8420;4614;0,14
900;8476;4653;0,15
900;8564;4752;0,14
900;8493;4675;0,15
900;8450;4646;0,14
900;8578;4769;0,15
900;8383;4561;0,14
900;8478;4716;0,15
900;8553;4770;0,15
900;8460;4664;0,14
900;8535;4769;0,15
900;8550;4726;0,14
900;8484;4681;0,15
900;8471;4672;0,14
900;8469;4668;0,15
900;8468;4681;0,15
900;8476;4683;0,15
900;8501;4703;0,15
900;8472;4660;0,14
900;8514;4693;0,15
900;8416;4610;0,14
900;8511;4735;0,15
900;8540;4754;0,15
900;8477;4690;0,14
900;8367;4570;0,15
900;8486;4680;0,15
900;8488;4682;0,15
900;8555;4777;0,15
900;8463;4654;0,15
900;8436;4605;0,14
900;8461;4662;0,15
900;8464;4637;0,14
900;8454;4648;0,14
900;8490;4718;0,15
900;8519;4704;0,15
900;8361;4555;0,14
900;8552;4757;0,15
900;8406;4571;0,14
900;8492;4704;0,15
900;8488;4704;0,15
900;8401;4579;0,14
900;8483;4706;0,15
900;8540;4719;0,14
900;8494;4707;0,15
900;8510;4694;0,14
900;8472;4676;0,15
900;8492;4667;0,14
900;8641;4867;0,15
900;8548;4739;0,14
900;8470;4669;0,15
900;8541;4757;0,14
900;8561;4779;0,15
900;8455;4672;0,14
900;8527;4719;0,15
900;8437;4623;0,14
900;8574;4781;0,15
900;8411;4606;0,14
900;8447;4631;0,15
900;8377;4578;0,14
900;8459;4675;0,15
900;8586;4796;0,15
900;8422;4621;0,14
900;8498;4703;0,15
900;8457;4637;0,14
900;8472;4685;0,15
900;8573;4801;0,14
900;8569;4806;0,15
900;8513;4713;0,15
900;8505;4717;0,15
900;8513;4677;0,14
900;8519;4714;0,15
900;8383;4548;0,14
900;8555;4740;0,15
900;8456;4666;0,14
900;8457;4655;0,15
900;8424;4639;0,14
900;8418;4618;0,15
900;8493;4693;0,14
900;8537;4759;0,15
900;8434;4655;0,14
900;8468;4641;0,15
900;8451;4636;0,15
900;8422;4636;0,14
900;8504;4705;0,15
900;8458;4637;0,14
900;8543;4739;0,15
900;8556;4760;0,14
900;8516;4728;0,15
900;8478;4653;0,14
900;8539;4737;0,15
900;8502;4675;0,14
900;8518;4695;0,15
900;8479;4675;0,14
900;8567;4751;0,15
900;8481;4667;0,14
1000;9700;5392;0,16
1000;9685;5379;0,17
1000;9611;5262;0,16
1000;9635;5287;0,16
1000;9600;5282;0,16
1000;9616;5301;0,17
1000;9561;5232;0,16
1000;9646;5276;0,16
1000;9663;5341;0,17
1000;9647;5335;0,16
1000;9633;5291;0,16
1000;9573;5216;0,16
1000;9615;5284;0,17
1000;9599;5261;0,16
1000;9609;5303;0,16
1000;9612;5251;0,16
1000;9594;5234;0,16
1000;9685;5376;0,17
1000;9661;5337;0,16
1000;9585;5266;0,16
1000;9631;5289;0,17
1000;9697;5372;0,16
1000;9556;5248;0,16
1000;9638;5285;0,16
1000;9668;5327;0,17
1000;9569;5242;0,16
1000;9654;5354;0,16
1000;9634;5288;0,16
1000;9608;5238;0,17
1000;9669;5336;0,16
1000;9664;5327;0,16
1000;9709;5356;0,17
1000;9601;5251;0,16
1000;9634;5309;0,16
1000;9582;5244;0,16
1000;9649;5344;0,17
